,file_name,caption
50349,COCO_val2014_000000498997.jpg,A man playing a guitar and other musical instruments
171708,COCO_val2014_000000561116.jpg,The yellow dog is sitting on the couch.
197669,COCO_val2014_000000111874.jpg,A baseball player swinging his bat in front of the umpire. 
23297,COCO_val2014_000000026512.jpg,A baseball player that is standing in the dirt.
109347,COCO_val2014_000000499937.jpg,Two black cats one sitting on a chair and one next to the chair.
63213,COCO_val2014_000000487551.jpg,a stop sign and a white and green street sign and some trees
160346,COCO_val2014_000000005278.jpg,A train sitting in a train station next to a loading platform.
133549,COCO_val2014_000000398304.jpg,Bike front with mirror and gadgets with rug and tiled floor
73069,COCO_val2014_000000362986.jpg,"A flower image on a street sign for ""E 7th St"""
117059,COCO_val2014_000000435823.jpg,Two small children in a field with their parents
152827,COCO_val2014_000000347352.jpg,A person playing with a WII controller for a video game
96653,COCO_val2014_000000245411.jpg,Electric guitar player using a musical keyboard and a laptop.
170901,COCO_val2014_000000430871.jpg,A parking meter that is placed right next to a parking lot.
76457,COCO_val2014_000000258322.jpg,a man displaying an old style of mobile phone
57838,COCO_val2014_000000538243.jpg,Two giraffes in a rock enclosure at a zoo.
135403,COCO_val2014_000000309484.jpg,A dog having his teeth brushed with a novelty electric toothbrush.
32898,COCO_val2014_000000134066.jpg,Two young elephants bumping trunks on a grassland.
92606,COCO_val2014_000000547003.jpg,A restroom with a  water heater over the toilet
56379,COCO_val2014_000000294403.jpg,A woman wears a tan jacket while holding a black umbrella on a dock.
191035,COCO_val2014_000000325688.jpg,Two birds flying over a body or water with their reflection in the water.
38399,COCO_val2014_000000553549.jpg,BEAR STALKING AROUND IN THE WOODS AT NIGHT
109891,COCO_val2014_000000307265.jpg,A dog finds wonderful things to sniff in the oddest places.
16543,COCO_val2014_000000187240.jpg,there is a service truck that is behind a bus
33874,COCO_val2014_000000373486.jpg,a man is flying over some steps on a skateboard
132736,COCO_val2014_000000008876.jpg,The bottles of Pellegrino are all lined up.
91920,COCO_val2014_000000341969.jpg,A young person is taking a cell phone out of cargo pants.
92504,COCO_val2014_000000510852.jpg,"A double headed shower, with the curtain open."
40732,COCO_val2014_000000159449.jpg,The refrigerator is on display in the window of the store.
10314,COCO_val2014_000000051533.jpg,Many pots and pans are hooked on a kitchen wall.
94022,COCO_val2014_000000403231.jpg,A cat is sitting on a bed next to a book.
161260,COCO_val2014_000000308753.jpg,A cave is situated in a rocky wall.
34725,COCO_val2014_000000024197.jpg,Pizza on a wooden table being cut into slices.
63197,COCO_val2014_000000240767.jpg,a brick building with a blue sign on it in front of a metal pole
126348,COCO_val2014_000000185476.jpg,A group of people with surfboards walk on the beach.
199579,COCO_val2014_000000201004.jpg,Across a grassy field and lot of trees in the landscape is a tower and a building that has six pillars in the front.
77008,COCO_val2014_000000050609.jpg,This is a beautiful kitchen in a nice house.
55853,COCO_val2014_000000054335.jpg,A person that is looking out at the city.
9591,COCO_val2014_000000343642.jpg,A very upscale room decorated with gold and marble.
163980,COCO_val2014_000000519542.jpg,A woman riding on the back of a purple motor scooter.
174409,COCO_val2014_000000391132.jpg,A kitchen with utensils and sliced oranges in a bowl.
173959,COCO_val2014_000000117492.jpg,A crowd of adults and children are at a park.
37327,COCO_val2014_000000028134.jpg,A guy holding a white parrot inside of his hand.
191067,COCO_val2014_000000383033.jpg,Several birds are standing in a large nest.
92303,COCO_val2014_000000429807.jpg,A pretty young lady preparing food in a kitchen.
88983,COCO_val2014_000000001089.jpg,Picture of a man wearing a dark suit and blue tie who looks similar to Obama.
199844,COCO_val2014_000000151988.jpg,A man sitting on a park bench next to a person laying on it with a dog.
11330,COCO_val2014_000000152192.jpg,A bench atop a hill on a rural farm.
176149,COCO_val2014_000000052638.jpg,An elephant walking with a handler giving children a ride around an arena.
95175,COCO_val2014_000000340811.jpg,This plate has a grilled sandwich on it and someone has a fork hovering over it.
170650,COCO_val2014_000000431234.jpg,Close up photo of a magnification make-up mirror in a dark room.
114892,COCO_val2014_000000058139.jpg,A cat laying on some cushions in a home.
53471,COCO_val2014_000000233023.jpg,A man walking beneath a chained up elephant. 
158286,COCO_val2014_000000537721.jpg,Used book prices are listed next to the books on a table.
110736,COCO_val2014_000000393804.jpg,Sandwich plate with a few vegetables sitting on a plate. 
17074,COCO_val2014_000000403104.jpg,Group of signs on top of each other on a pole. 
3931,COCO_val2014_000000053990.jpg,A little girl eating a large piece of pizza
185698,COCO_val2014_000000562171.jpg,A giraffe is grazing in a field with people in the background.
85369,COCO_val2014_000000301762.jpg,a bowl a quacomale with a wooden spoon burried down into it
84109,COCO_val2014_000000009448.jpg,A girl in a pink shirt holding a blue umbrella.
107106,COCO_val2014_000000364642.jpg,A cheesy pizza with red peppers is in a box.
13035,COCO_val2014_000000183973.jpg,A group of people on a field playing baseball.
33365,COCO_val2014_000000263463.jpg,A dog hanging out of a back door window.
43508,COCO_val2014_000000198079.jpg,Four people are on a bench next to a store.
66100,COCO_val2014_000000248019.jpg,a blue and white vase and some blue and white wall hangings
35835,COCO_val2014_000000161222.jpg,A table topped with plates of food and wine glasses..
98348,COCO_val2014_000000346265.jpg,Two pictures of a giraffe in a small field.
12474,COCO_val2014_000000337055.jpg,A woman wearing a skirt shows off her tatttoos
67337,COCO_val2014_000000299044.jpg,A couple of double deck tour buses caught in motion on street.
9565,COCO_val2014_000000501242.jpg,a woman sitting at her computer desk working with her computer.
29839,COCO_val2014_000000504046.jpg,A woman in black shirt holding a white steering wheel game controller.
112711,COCO_val2014_000000450202.jpg,The wine has been poured and ready to drink
57436,COCO_val2014_000000542856.jpg,a public transportation bus with an advertisement on the side 
131642,COCO_val2014_000000485155.jpg,A man is standing on a snowboard beside a bag of bottles.
118912,COCO_val2014_000000290592.jpg,this is a group of sheep on the grass
37820,COCO_val2014_000000442223.jpg,A small white church sitting next to palm trees.
150094,COCO_val2014_000000539557.jpg,A large marina holds a ship and a lighthouse.  
156294,COCO_val2014_000000153520.jpg,A man is playing with a Frisbee on a balcony.
109176,COCO_val2014_000000017328.jpg,A red train on tracks next to a building.
88049,COCO_val2014_000000043344.jpg,A man sitting on a white bench atop a tennis court.
43317,COCO_val2014_000000125051.jpg,A man wearing a stripe shirt and a neck tie.
66189,COCO_val2014_000000221609.jpg,a man is playing tennis on the court with a friend
31578,COCO_val2014_000000134886.jpg,A playing flying over a van with multiple people around it.
114052,COCO_val2014_000000268496.jpg,An old fashioned street sign in a town on the corner. 
8093,COCO_val2014_000000493386.jpg,A cake with a slice cut out of the side.
18090,COCO_val2014_000000384931.jpg,A large group of people sitting on the ground.
168461,COCO_val2014_000000555685.jpg,"A pair of pizza's sitting on plates with spinach, cheese and tomatoes."
185572,COCO_val2014_000000571865.jpg,A fire hydrant with a hose hooked up leaks water.
107316,COCO_val2014_000000026378.jpg,A pizza chef working in front of a large stainless steel oven.
27511,COCO_val2014_000000069928.jpg,A golden elephant working as signage on a building facade.
41529,COCO_val2014_000000315790.jpg,A computer desk with an old pc and lots of clutter.
72267,COCO_val2014_000000410878.jpg,a close up of a motorcycle parked on a dirt road
182079,COCO_val2014_000000518255.jpg,The horse is walking in the grass field.
163610,COCO_val2014_000000139248.jpg,A young child holding a cell phone to their ear in front of a creek.
5527,COCO_val2014_000000555472.jpg,Elephant walking through the middle of the road in front of a car. 
195851,COCO_val2014_000000073832.jpg,A person on a street standing next to a fire hydrant.
44930,COCO_val2014_000000437618.jpg,some tables chairs a yellow rug and some monitors 
95719,COCO_val2014_000000471013.jpg,A person who is holding a hotdog in a napkin.
27462,COCO_val2014_000000386637.jpg,A dog is looking ahead while laying on a bed.
2303,COCO_val2014_000000450247.jpg,A cat stretching out in a blue briefcase.
15410,COCO_val2014_000000117645.jpg,A man on skis is going down a slope.
126546,COCO_val2014_000000125755.jpg,Cupcakes on a tray in a kitchen of some sort.
161281,COCO_val2014_000000311206.jpg,A statue of a bear in an enclosure.
145208,COCO_val2014_000000487076.jpg,A stop sign at a corner of crossroads
153367,COCO_val2014_000000158122.jpg,A cell phone and a smart phone lying side by side.
74656,COCO_val2014_000000399626.jpg,A skier in mid air after a jump
75138,COCO_val2014_000000301950.jpg,A white plate with a cheeseburger and french fries.
110031,COCO_val2014_000000031106.jpg,A man is standing in the sand playing with a frisbee.
171095,COCO_val2014_000000060677.jpg,A purple truck parked in parking lot next to an apartment.
71538,COCO_val2014_000000578710.jpg,Teddy bear and box next to waste bin.
157327,COCO_val2014_000000047801.jpg,a man that is eating some kind of piece of cake
68859,COCO_val2014_000000513484.jpg,A brown bear enjoying the sun and a little water at the zoo
142742,COCO_val2014_000000053491.jpg,A homemade pizza is waiting to be cooked.
2077,COCO_val2014_000000420532.jpg,A group of people standing next to each other.
160149,COCO_val2014_000000118615.jpg,a black red and white sign and some trees
45102,COCO_val2014_000000155189.jpg,A man on a tennis court holding a racket playing tennis.
84601,COCO_val2014_000000514483.jpg,Two little boys are playing baseball in a park. 
108516,COCO_val2014_000000274599.jpg,A group of various farm animals together in front of a barn.
132795,COCO_val2014_000000154339.jpg,"A close shot of some type of  machine, maybe in a factory. "
191545,COCO_val2014_000000277955.jpg,a train traveling down a train track under neath power lines.
59799,COCO_val2014_000000187990.jpg,A man who is skateboarding on a ramp.
65591,COCO_val2014_000000313538.jpg,A pizza with melted cheese and spinach with thick crust.
166744,COCO_val2014_000000380142.jpg,A brown horse and foal in a green field.
13100,COCO_val2014_000000266091.jpg,Weeds growing amongst the ferns and dry grass.
177949,COCO_val2014_000000003014.jpg,A partially eaten pizza is sitting beside a soda.
127680,COCO_val2014_000000207306.jpg,A teddy bear in jail clothes posed on top of a trash can.
177055,COCO_val2014_000000381109.jpg,A fruit stand with fresh red and green apples. 
170196,COCO_val2014_000000258860.jpg,A bicycle leaning up against the wall of a building
123026,COCO_val2014_000000374017.jpg,A woman sits under the sheet on a mattress on the floor.
143269,COCO_val2014_000000125201.jpg,A very tall clock tower with clocks on each of it's sides.
6602,COCO_val2014_000000188546.jpg,This dog is wearing a Happy Birthday hat.
146226,COCO_val2014_000000136334.jpg,A person riding skis down a snow covered slope past a flag.
25923,COCO_val2014_000000056426.jpg,A modern sink is on top of a bathroom counter top.
50227,COCO_val2014_000000003690.jpg,"An individual pizza with cheese, pineapple and sauce."
22613,COCO_val2014_000000499104.jpg,Two polar bears putting their faces close to each other. 
136437,COCO_val2014_000000154892.jpg,The man sitting at a table with a large slice of cake. 
51185,COCO_val2014_000000395531.jpg,a panda stuffed toy next to a statue
33024,COCO_val2014_000000151742.jpg,A man with glasses holding a baby in a white outfit.
130145,COCO_val2014_000000540372.jpg,A cow standing in an empty city block 
92039,COCO_val2014_000000541353.jpg,A vase with some flowers in it on a table.
1780,COCO_val2014_000000143824.jpg,a cat very lose to a tv with a dog on it
